file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/config/src/test/java/org/springframework/security/config/annotation/method/configuration/PrePostMethodSecurityConfigurationTests.java,org.springframework.security.config.annotation.method.configuration.PrePostMethodSecurityConfigurationTests$ReturnAfterAllOffsetConfig,innerclass,7,7,0,7,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7,8,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/saml2/saml2-service-provider/src/main/java/org/springframework/security/saml2/provider/service/registration/OpenSamlOperations.java,org.springframework.security.saml2.provider.service.registration.OpenSamlOperations$SerializationConfigurer,interface,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/web/src/test/java/org/springframework/security/web/header/writers/XXssProtectionHeaderWriterTests.java,org.springframework.security.web.header.writers.XXssProtectionHeaderWriterTests,class,5,5,0,5,7,1,0,13,0,0.2857143,1.0,1.0,7,0,4,0,0,3,7,0,0,0,4,1,0,4,0,0,1,0,0,43,0,0,0,0,0,11,4,5,0,5,0,0,0,1,59,1,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/config/src/main/java/org/springframework/security/config/annotation/web/configurers/ChannelSecurityConfigurer.java,org.springframework.security.config.annotation.web.configurers.ChannelSecurityConfigurer,class,20,23,3,20,8,4,0,12,2,0.68,0.33333334,0.33333334,5,0,3,2,0,0,3,0,0,0,5,0,0,5,0,0,1,0,2,89,4,1,2,0,0,0,0,16,0,13,1,0,2,0,112,17,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/config/src/test/java/org/springframework/security/config/annotation/web/configurers/DefaultFiltersTests.java,org.springframework.security.config.annotation.web.configurers.DefaultFiltersTests,class,34,34,0,34,4,1,0,30,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,1,0,0,0,1,0,1,83,0,0,0,0,0,8,7,14,0,15,0,0,5,2,64,1,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/config/src/test/java/org/springframework/security/config/annotation/web/socket/AbstractSecurityWebSocketMessageBrokerConfigurerTests.java,org.springframework.security.config.annotation.web.socket.AbstractSecurityWebSocketMessageBrokerConfigurerTests$CustomExpressionConfig,innerclass,15,15,0,15,5,2,0,7,10,0.0,0.0,0.0,5,1,3,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,5,0,0,0,0,0,1,0,0,28,8,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/saml2/saml2-service-provider/src/main/java/org/springframework/security/saml2/provider/service/authentication/logout/BaseOpenSamlLogoutRequestValidator.java,org.springframework.security.saml2.provider.service.authentication.logout.BaseOpenSamlLogoutRequestValidator,class,20,23,3,20,19,1,0,44,24,0.5555556,0.33333334,0.33333334,9,0,1,7,0,1,3,0,0,0,1,0,0,1,0,0,1,0,3,89,11,0,5,0,0,6,0,13,0,18,2,0,0,5,54,0,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/config/src/main/java/org/springframework/security/config/annotation/web/configurers/oauth2/client/OidcBackChannelLogoutAuthenticationProvider.java,org.springframework.security.config.annotation.web.configurers.oauth2.client.OidcBackChannelLogoutAuthenticationProvider,class,19,20,1,19,9,1,0,26,4,0.4,0.16666667,0.16666667,5,0,2,1,0,2,4,0,0,0,1,0,0,1,0,0,0,0,0,49,5,0,0,1,1,6,0,13,1,15,2,0,0,3,93,16,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/core/src/main/java/org/springframework/security/core/context/ListeningSecurityContextHolderStrategy.java,org.springframework.security.core.context.ListeningSecurityContextHolderStrategy,class,7,10,3,7,12,1,0,13,0,0.45454547,0.5777778,0.8,11,0,10,1,0,0,10,0,0,0,2,0,0,2,0,0,2,0,1,75,3,1,0,0,0,8,0,5,0,3,1,0,1,1,88,17,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/core/src/main/java/org/springframework/security/authentication/AuthenticationTrustResolverImpl.java,org.springframework.security.authentication.AuthenticationTrustResolverImpl,class,4,8,4,4,10,1,0,2,3,0.5,0.4,0.4,6,0,4,0,0,2,6,0,0,0,2,0,0,2,0,0,0,0,0,28,6,0,4,0,4,0,0,4,0,2,1,0,0,0,40,1,0
